n_times,noise,trajectories,seed,criterion,truth,selected,correct,selection_gap,support_entropy
40,0.005,4,10,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,204.4415631314074,4.126841862573649e-43
40,0.005,4,11,aic,ude_sir_h2,ude_sir_h2,1,163.34204665047446,2.772000062442162e-34
40,0.005,4,11,aicc,ude_sir_h2,ude_sir_h2,1,164.45481459082862,1.5999534498166695e-34
40,0.005,4,11,bic,ude_sir_h2,ude_sir_h2,1,172.56756809617582,2.906416787701297e-36
40,0.005,4,11,gic_pred,ude_sir_h2,ude_sir_h2,1,160.31379869140937,1.2366358628200985e-33
40,0.005,4,11,gic_evid,ude_sir_h2,ude_sir_h2,1,329.905280222157,3.796102192834414e-70
40,0.005,4,11,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,164.88312572223458,1.2948825733383092e-34
40,0.005,4,12,aic,ude_sir_h2,ude_sir_h2,1,188.7006559986978,9.97508484627648e-40
40,0.005,4,12,aicc,ude_sir_h2,ude_sir_h2,1,189.81342393905197,5.752221799624499e-40
40,0.005,4,12,bic,ude_sir_h2,ude_sir_h2,1,197.92617744439917,1.0383646565918344e-41
40,0.005,4,12,gic_pred,ude_sir_h2,ude_sir_h2,1,184.70678117486182,7.192583745648753e-39
40,0.005,4,12,gic_evid,ude_sir_h2,ude_sir_h2,1,378.19998547601665,1.4177776901540084e-80
40,0.005,4,12,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,187.79137298077194,1.564109393345306e-39
40,0.005,4,13,aic,ude_sir_h2,ude_sir_h2,1,212.71411587244506,6.862509238933328e-45
40,0.005,4,13,aicc,ude_sir_h2,ude_sir_h2,1,213.82688381279922,3.954708250604942e-45
40,0.005,4,13,bic,ude_sir_h2,ude_sir_h2,1,221.93963731814642,7.105996265197761e-47
40,0.005,4,13,gic_pred,ude_sir_h2,ude_sir_h2,1,208.17238317397369,6.50630577529223e-44
40,0.005,4,13,gic_evid,ude_sir_h2,ude_sir_h2,1,411.7536810889287,7.987882992813678e-88
40,0.005,4,13,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,210.4145958846102,2.143368848283913e-44
40,0.005,4,14,aic,ude_sir_h2,ude_sir_h2,1,237.844635626941,2.6789028455127716e-50
40,0.005,4,14,aicc,ude_sir_h2,ude_sir_h2,1,238.95740356729516,1.5429420157804354e-50
40,0.005,4,14,bic,ude_sir_h2,ude_sir_h2,1,247.07015707264236,2.7617690977537826e-52
40,0.005,4,14,gic_pred,ude_sir_h2,ude_sir_h2,1,232.02531138495863,4.795668670271104e-49
40,0.005,4,14,gic_evid,ude_sir_h2,ude_sir_h2,1,411.629736327067,8.496013779893374e-88
40,0.005,4,14,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,232.30311606501016,4.17873010312351e-49
40,0.005,4,15,aic,ude_sir_h2,ude_sir_h2,1,290.0263204554409,1.5240251250923575e-61
40,0.005,4,15,aicc,ude_sir_h2,ude_sir_h2,1,291.13908839579506,8.77042711612501e-62
40,0.005,4,15,bic,ude_sir_h2,ude_sir_h2,1,299.25184190114226,1.5606122730288646e-63
40,0.005,4,15,gic_pred,ude_sir_h2,ude_sir_h2,1,283.30509252718105,4.288497840564883e-60
40,0.005,4,15,gic_evid,ude_sir_h2,ude_sir_h2,1,438.30731203949983,1.4572203309923037e-93
40,0.005,4,15,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,282.19614190728066,7.437165635456955e-60
40,0.005,4,16,aic,ude_sir_h2,ude_sir_h2,1,275.45309799650454,2.1141579180777185e-58
40,0.005,4,16,aicc,ude_sir_h2,ude_sir_h2,1,276.5658659368587,1.2168970904589479e-58
40,0.005,4,16,bic,ude_sir_h2,ude_sir_h2,1,284.6786194422059,2.1684433738279346e-60
40,0.005,4,16,gic_pred,ude_sir_h2,ude_sir_h2,1,269.0197294266179,5.150651066152692e-57
40,0.005,4,16,gic_evid,ude_sir_h2,ude_sir_h2,1,449.9041495414516,4.535709563660266e-96
40,0.005,4,16,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,268.35338758738726,7.169343215807665e-57
40,0.005,4,17,aic,ude_sir_h2,ude_sir_h2,1,215.29959591909483,1.9067773622567465e-45
40,0.005,4,17,aicc,ude_sir_h2,ude_sir_h2,1,216.412363859449,1.098763826818969e-45
40,0.005,4,17,bic,ude_sir_h2,ude_sir_h2,1,224.5251173647962,1.973445678034811e-47
40,0.005,4,17,gic_pred,ude_sir_h2,ude_sir_h2,1,210.8017101244368,1.7694341003320555e-44
40,0.005,4,17,gic_evid,ude_sir_h2,ude_sir_h2,1,410.39760634899926,1.568436395682191e-87
40,0.005,4,17,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,213.1113412603156,5.636854133073657e-45
40,0.005,4,18,aic,ude_sir_h2,ude_sir_h2,1,321.2948201712734,2.738987158606842e-68
40,0.005,4,18,aicc,ude_sir_h2,ude_sir_h2,1,322.40758811162755,1.5756401496177533e-68
40,0.005,4,18,bic,ude_sir_h2,ude_sir_h2,1,330.52034161697475,2.7963268758984532e-70
40,0.005,4,18,gic_pred,ude_sir_h2,ude_sir_h2,1,315.21039460004783,5.629930431069305e-67
40,0.005,4,18,gic_evid,ude_sir_h2,ude_sir_h2,1,480.63645426216226,1.0277956320303328e-102
40,0.005,4,18,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,315.08058294706336,6.00499126853588e-67
40,0.005,4,19,aic,ude_sir_h2,ude_sir_h2,1,258.35659346549915,1.0227467337455127e-54
40,0.005,4,19,aicc,ude_sir_h2,ude_sir_h2,1,259.4693614058533,5.888438540407232e-55
40,0.005,4,19,bic,ude_sir_h2,ude_sir_h2,1,267.5821149112005,1.0512574955042998e-56
40,0.005,4,19,gic_pred,ude_sir_h2,ude_sir_h2,1,252.42701274833473,1.9376550841312644e-53
40,0.005,4,19,gic_evid,ude_sir_h2,ude_sir_h2,1,425.6476125368772,7.939909020293701e-91
40,0.005,4,19,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,252.53528851566648,1.836330865150283e-53
40,0.015,1,0,aic,ude_sir_h2,tv_sir,0,11.755742278443392,0.02110717425817006
40,0.015,1,0,aicc,ude_sir_h2,tv_sir,0,20.04145656415767,0.0004914359092113089
40,0.015,1,0,bic,ude_sir_h2,tv_sir,0,23.577898457240934,9.781365099194134e-05
40,0.015,1,0,gic_pred,ude_sir_h2,ude_sir_h2,1,1.081218562744965,1.0148465003381217
40,0.015,1,0,gic_evid,ude_sir_h2,tv_sir,0,0.700672736777534,0.678038876526442
40,0.015,1,0,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.8889714255491867,0.9417858113922445
40,0.015,1,1,aic,ude_sir_h2,tv_sir,0,14.116471516823424,0.007088717129078512
40,0.015,1,1,aicc,ude_sir_h2,tv_sir,0,22.4021858025377,0.00016676155234958146
40,0.015,1,1,bic,ude_sir_h2,tv_sir,0,25.938627695620966,3.261805008741215e-05
40,0.015,1,1,gic_pred,ude_sir_h2,tv_sir,0,0.22387994549885093,0.8496012643353898
40,0.015,1,1,gic_evid,ude_sir_h2,tv_sir,0,2.933975249234578,0.48243228573360586
40,0.015,1,1,gic_eff_logn,ude_sir_h2,tv_sir,0,0.31457988969316375,0.7717077936354342
40,0.015,1,2,aic,ude_sir_h2,tv_sir,0,8.71578723257548,0.08395152723252264
40,0.015,1,2,aicc,ude_sir_h2,tv_sir,0,17.001501518289757,0.0019451313048872666
40,0.015,1,2,bic,ude_sir_h2,tv_sir,0,20.53794341137302,0.0003987360610317554
40,0.015,1,2,gic_pred,ude_sir_h2,neural_ode_h2,0,0.7748775619680828,0.7934331902951691
40,0.015,1,2,gic_evid,ude_sir_h2,ude_sir_h2,1,1.663555244456603,0.6136152927447944
40,0.015,1,2,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.7649459615061289,0.8407957124391856
40,0.015,1,3,aic,ude_sir_h2,tv_sir,0,12.182028201663542,0.016432640520288366
40,0.015,1,3,aicc,ude_sir_h2,tv_sir,0,20.46774248737782,0.00040393031571869955
40,0.015,1,3,bic,ude_sir_h2,tv_sir,0,24.004184380461083,7.987871055582263e-05
40,0.015,1,3,gic_pred,ude_sir_h2,ude_sir_h2,1,1.9480004278032084,0.8286502324109914
40,0.015,1,3,gic_evid,ude_sir_h2,tv_sir,0,0.0004597364777225721,0.6931474706491674
40,0.015,1,3,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.0578017681797007,0.7228580830532751
40,0.015,1,4,aic,ude_sir_h2,tv_sir,0,10.733549845171126,0.04552624732213684
40,0.015,1,4,aicc,ude_sir_h2,tv_sir,0,19.019264130885404,0.0007925516040870738
40,0.015,1,4,bic,ude_sir_h2,tv_sir,0,22.555706023968668,0.00016289748696920068
40,0.015,1,4,gic_pred,ude_sir_h2,neural_ode_h2,0,2.7008696024447545,0.6604409472194901
40,0.015,1,4,gic_evid,ude_sir_h2,ude_sir_h2,1,0.7541673091565997,0.6757020905198909
40,0.015,1,4,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,1.1328615327107627,0.873106669318692
40,0.015,1,5,aic,ude_sir_h2,tv_sir,0,11.86998801202526,0.019743568478137838
40,0.015,1,5,aicc,ude_sir_h2,tv_sir,0,20.155702297739538,0.00046628398802991554
40,0.015,1,5,bic,ude_sir_h2,tv_sir,0,23.692144190822802,9.264280319791382e-05
40,0.015,1,5,gic_pred,ude_sir_h2,ude_sir_h2,1,1.9299503036400836,0.9772026564656353
40,0.015,1,5,gic_evid,ude_sir_h2,tv_sir,0,0.8766099859490168,0.6696984414706053
40,0.015,1,5,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.7610102695259968,0.8516656108164035
40,0.015,1,6,aic,ude_sir_h2,tv_sir,0,12.46825966951755,0.01459597002373962
40,0.015,1,6,aicc,ude_sir_h2,tv_sir,0,20.753973955231828,0.0003545741268700905
40,0.015,1,6,bic,ude_sir_h2,tv_sir,0,24.290415848315092,7.001459825454467e-05
40,0.015,1,6,gic_pred,ude_sir_h2,ude_sir_h2,1,1.3782731179148584,0.8590010559976273
40,0.015,1,6,gic_evid,ude_sir_h2,tv_sir,0,1.2027313988052128,0.6499066410728932
40,0.015,1,6,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.248679306822055,0.7608580030990337
40,0.015,1,7,aic,ude_sir_h2,tv_sir,0,13.568123580668612,0.00938720013538533
40,0.015,1,7,aicc,ude_sir_h2,tv_sir,0,21.85383786638289,0.00021470301851523983
40,0.015,1,7,bic,ude_sir_h2,tv_sir,0,25.390279759466154,4.2214492298815394e-05
40,0.015,1,7,gic_pred,ude_sir_h2,ude_sir_h2,1,0.37200370307559183,0.9975357876149684
40,0.015,1,7,gic_evid,ude_sir_h2,tv_sir,0,1.6842307505246197,0.6117849724862845
40,0.015,1,7,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.3214448029023913,0.8679288075388165
40,0.015,1,8,aic,ude_sir_h2,tv_sir,0,14.65121592321239,0.006317170001784387
40,0.015,1,8,aicc,ude_sir_h2,tv_sir,0,22.93693020892667,0.00013093719260328027
40,0.015,1,8,bic,ude_sir_h2,tv_sir,0,26.473372102009932,2.5724167996066893e-05
40,0.015,1,8,gic_pred,ude_sir_h2,tv_sir,0,0.5678803693131727,1.0687358254054242
40,0.015,1,8,gic_evid,ude_sir_h2,tv_sir,0,2.585071598554265,0.5210559158122032
40,0.015,1,8,gic_eff_logn,ude_sir_h2,tv_sir,0,0.49750851692439824,0.9437896461071599
40,0.015,1,9,aic,ude_sir_h2,tv_sir,0,11.975846102746175,0.017874499642448676
40,0.015,1,9,aicc,ude_sir_h2,tv_sir,0,20.261560388460452,0.00044363044886827326
40,0.015,1,9,bic,ude_sir_h2,tv_sir,0,23.798002281543717,8.7821152059794e-05
40,0.015,1,9,gic_pred,ude_sir_h2,ude_sir_h2,1,1.9732081740474996,0.7910433402713106
40,0.015,1,9,gic_evid,ude_sir_h2,ude_sir_h2,1,0.014666440213204623,0.6931407609152234
40,0.015,1,9,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.930187581448422,0.7036004668130861
40,0.015,1,10,aic,ude_sir_h2,tv_sir,0,11.123748813593636,0.026466985428575042
40,0.015,1,10,aicc,ude_sir_h2,tv_sir,0,19.409463099307914,0.0006538561306586518
40,0.015,1,10,bic,ude_sir_h2,tv_sir,0,22.945904992391178,0.00013035581442057058
40,0.015,1,10,gic_pred,ude_sir_h2,ude_sir_h2,1,2.4245925452058827,0.8997485663763108
40,0.015,1,10,gic_evid,ude_sir_h2,ude_sir_h2,1,0.10939044344362969,0.692774341737687
40,0.015,1,10,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.534993353043774,0.7980937315828072
40,0.015,1,11,aic,ude_sir_h2,tv_sir,0,11.529302953166791,0.025505550756313704
40,0.015,1,11,aicc,ude_sir_h2,tv_sir,0,19.81501723888107,0.0005464918493098304
40,0.015,1,11,bic,ude_sir_h2,tv_sir,0,23.351459131964333,0.00010957903433697803
40,0.015,1,11,gic_pred,ude_sir_h2,neural_ode_h2,0,0.03469909690286954,0.9882517977780565
40,0.015,1,11,gic_evid,ude_sir_h2,ude_sir_h2,1,0.2793429039933244,0.6907189270766851
40,0.015,1,11,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.9341329205107058,0.9554609990626046
40,0.015,1,12,aic,ude_sir_h2,tv_sir,0,6.132844951964557,0.22874107031088972
40,0.015,1,12,aicc,ude_sir_h2,tv_sir,0,17.751265065618213,0.0016005728997833533
40,0.015,1,12,bic,ude_sir_h2,tv_sir,0,21.287706958701477,0.000403029441913044
40,0.015,1,12,gic_pred,ude_sir_h2,neural_ode_h2,0,7.471502779585251,0.1289499819959405
40,0.015,1,12,gic_evid,ude_sir_h2,ude_sir_h2,1,1.0665177297478294,0.659007193805885
40,0.015,1,12,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,5.899828985435477,0.23472328828936
40,0.015,1,13,aic,ude_sir_h2,tv_sir,0,11.894181562712845,0.019151112357618506
40,0.015,1,13,aicc,ude_sir_h2,tv_sir,0,20.179895848427122,0.000460889362770873
40,0.015,1,13,bic,ude_sir_h2,tv_sir,0,23.716337741510387,9.145199554869482e-05
40,0.015,1,13,gic_pred,ude_sir_h2,ude_sir_h2,1,2.0214406113136647,0.9341205658521496
40,0.015,1,13,gic_evid,ude_sir_h2,tv_sir,0,0.3214323715796752,0.6899298481245686
40,0.015,1,13,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.9501886229789704,0.8094180551441572
40,0.015,1,14,aic,ude_sir_h2,tv_sir,0,11.46100723479043,0.026083275005485143
40,0.015,1,14,aicc,ude_sir_h2,tv_sir,0,19.746721520504707,0.0005635638427580447
40,0.015,1,14,bic,ude_sir_h2,tv_sir,0,23.28316341358797,0.00011300037931077132
40,0.015,1,14,gic_pred,ude_sir_h2,neural_ode_h2,0,0.3312173944299843,0.9815594065907784
40,0.015,1,14,gic_evid,ude_sir_h2,tv_sir,0,0.028728986750138574,0.6931236814781785
40,0.015,1,14,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.3101971343122614,1.00258446367927
40,0.015,1,15,aic,ude_sir_h2,tv_sir,0,13.080660831905163,0.011298993186760071
40,0.015,1,15,aicc,ude_sir_h2,tv_sir,0,21.36637511761944,0.0002681453192935364
40,0.015,1,15,bic,ude_sir_h2,tv_sir,0,24.902817010702705,5.278551981437098e-05
40,0.015,1,15,gic_pred,ude_sir_h2,ude_sir_h2,1,0.8534822098241648,0.9161612440324973
40,0.015,1,15,gic_evid,ude_sir_h2,tv_sir,0,1.2266862619710253,0.6482460250053246
40,0.015,1,15,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.7978699779573049,0.8054027110040114
40,0.015,1,16,aic,ude_sir_h2,tv_sir,0,14.438320938055313,0.006175107069491039
40,0.015,1,16,aicc,ude_sir_h2,tv_sir,0,22.72403522376959,0.00014385915583763046
40,0.015,1,16,bic,ude_sir_h2,tv_sir,0,26.260477116852854,2.809673207238782e-05
40,0.015,1,16,gic_pred,ude_sir_h2,tv_sir,0,0.6137503273009202,0.8380305914721683
40,0.015,1,16,gic_evid,ude_sir_h2,tv_sir,0,3.02908217886727,0.47179781086734596
40,0.015,1,16,gic_eff_logn,ude_sir_h2,tv_sir,0,0.7618898728732688,0.7521932613752524
40,0.015,1,17,aic,ude_sir_h2,tv_sir,0,13.555579206302326,0.01001921344787408
40,0.015,1,17,aicc,ude_sir_h2,tv_sir,0,21.841293492016604,0.00021636515827432024
40,0.015,1,17,bic,ude_sir_h2,tv_sir,0,25.377735385099868,4.2698373579831766e-05
40,0.015,1,17,gic_pred,ude_sir_h2,ude_sir_h2,1,0.43748596133332285,1.0791366886316212
40,0.015,1,17,gic_evid,ude_sir_h2,tv_sir,0,1.690195194528684,0.6112565145922841
40,0.015,1,17,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.4316299133843984,0.9562663523373696
40,0.015,1,18,aic,ude_sir_h2,tv_sir,0,9.509907883081553,0.053784411716788286
40,0.015,1,18,aicc,ude_sir_h2,tv_sir,0,17.79562216879583,0.0013563216630896576
40,0.015,1,18,bic,ude_sir_h2,tv_sir,0,21.332064061879095,0.00027410249682150784
40,0.015,1,18,gic_pred,ude_sir_h2,ude_sir_h2,1,1.2736845361737323,0.8518968371195965
40,0.015,1,18,gic_evid,ude_sir_h2,ude_sir_h2,1,1.653220009703432,0.6145187832404426
40,0.015,1,18,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.77574734310366,0.7541337918207219
40,0.015,1,19,aic,ude_sir_h2,tv_sir,0,13.344897251569336,0.010154549584749938
40,0.015,1,19,aicc,ude_sir_h2,tv_sir,0,21.630611537283613,0.00023767257695416424
40,0.015,1,19,bic,ude_sir_h2,tv_sir,0,25.167053430366877,4.6738401550902594e-05
40,0.015,1,19,gic_pred,ude_sir_h2,ude_sir_h2,1,0.5873683669246361,0.9524148359915185
40,0.015,1,19,gic_evid,ude_sir_h2,tv_sir,0,1.7012884060694375,0.6102685511180697
40,0.015,1,19,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.5301707642933309,0.836300114506902
40,0.015,2,0,aic,ude_sir_h2,tv_sir,0,4.769689071209484,0.28923300761706794
40,0.015,2,0,aicc,ude_sir_h2,tv_sir,0,8.118708679052588,0.08598918408190924
40,0.015,2,0,bic,ude_sir_h2,tv_sir,0,21.443875513926685,0.0002585305308159249
40,0.015,2,0,gic_pred,ude_sir_h2,ude_sir_h2,1,4.82163626417622,0.28447556055085566
40,0.015,2,0,gic_evid,ude_sir_h2,tv_sir,0,12.942551733832602,0.011543270525239355
40,0.015,2,0,gic_eff_logn,ude_sir_h2,tv_sir,0,0.42915397318540727,0.6874247837640766
40,0.015,2,1,aic,ude_sir_h2,ude_sir_h2,1,7.830002945571209,0.0962867293304203
40,0.015,2,1,aicc,ude_sir_h2,ude_sir_h2,1,4.480983337728105,0.3165918418164373
40,0.015,2,1,bic,ude_sir_h2,tv_sir,0,8.844183497145991,0.06441265196830288
40,0.015,2,1,gic_pred,ude_sir_h2,ude_sir_h2,1,17.49991246852335,0.0015567698524569806
40,0.015,2,1,gic_evid,ude_sir_h2,ude_sir_h2,1,1.1336100080765164,0.6545457293254865
40,0.015,2,1,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,12.342717045085465,0.014952338474088705
40,0.015,2,2,aic,ude_sir_h2,tv_sir,0,8.88956872020134,0.06324596108733975
40,0.015,2,2,aicc,ude_sir_h2,tv_sir,0,12.238588328044443,0.015630537530147082
40,0.015,2,2,bic,ude_sir_h2,tv_sir,0,25.56375516291854,3.8744343870131494e-05
40,0.015,2,2,gic_pred,ude_sir_h2,ude_sir_h2,1,1.1696577750357733,0.6521580030830147
40,0.015,2,2,gic_evid,ude_sir_h2,tv_sir,0,16.704732187937054,0.0022051495987359714
40,0.015,2,2,gic_eff_logn,ude_sir_h2,tv_sir,0,3.523855949745382,0.4166763084457905
40,0.015,2,3,aic,ude_sir_h2,tv_sir,0,0.537088759034873,0.6842137053171149
40,0.015,2,3,aicc,ude_sir_h2,tv_sir,0,3.886108366877977,0.3773782509637793
40,0.015,2,3,bic,ude_sir_h2,tv_sir,0,17.211275201752073,0.0017582066377121964
40,0.015,2,3,gic_pred,ude_sir_h2,ude_sir_h2,1,9.349485410358454,0.05249488889451192
40,0.015,2,3,gic_evid,ude_sir_h2,tv_sir,0,6.191266656975927,0.17825555414117616
40,0.015,2,3,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,4.450340466228113,0.319586333304254
40,0.015,2,4,aic,ude_sir_h2,ude_sir_h2,1,13.287174590666154,0.009942955925334946
40,0.015,2,4,aicc,ude_sir_h2,ude_sir_h2,1,9.93815498282305,0.04122020301721421
40,0.015,2,4,bic,ude_sir_h2,tv_sir,0,3.387011852051046,0.4318193356903411
40,0.015,2,4,gic_pred,ude_sir_h2,ude_sir_h2,1,23.069435262908485,0.00012649776880476949
40,0.015,2,4,gic_evid,ude_sir_h2,ude_sir_h2,1,6.055555639626789,0.18713008099065725
40,0.015,2,4,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,18.04605155449343,0.001210341005972475
40,0.015,2,5,aic,ude_sir_h2,tv_sir,0,3.1335979339315827,0.46009973137549487
40,0.015,2,5,aicc,ude_sir_h2,tv_sir,0,6.482617541774687,0.16037148284677205
40,0.015,2,5,bic,ude_sir_h2,tv_sir,0,19.807784376648783,0.0005449480617957784
40,0.015,2,5,gic_pred,ude_sir_h2,ude_sir_h2,1,6.493182315641604,0.15975334109698106
40,0.015,2,5,gic_evid,ude_sir_h2,tv_sir,0,8.887476600821913,0.06329929562769566
40,0.015,2,5,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.2846193532424195,0.6441198883364284
40,0.015,2,6,aic,ude_sir_h2,tv_sir,0,10.430854770010399,0.03359512860769064
40,0.015,2,6,aicc,ude_sir_h2,tv_sir,0,13.779874377853503,0.008024130315436629
40,0.015,2,6,bic,ude_sir_h2,tv_sir,0,27.1050412127276,1.893009363597171e-05
40,0.015,2,6,gic_pred,ude_sir_h2,tv_sir,0,0.9701432549476294,0.6645783608629111
40,0.015,2,6,gic_evid,ude_sir_h2,tv_sir,0,17.88144214467735,0.001301541609319618
40,0.015,2,6,gic_eff_logn,ude_sir_h2,tv_sir,0,6.376496291742001,0.16670389587028794
40,0.015,2,7,aic,ude_sir_h2,ude_sir_h2,1,8.69858255962987,0.06829224339410632
40,0.015,2,7,aicc,ude_sir_h2,ude_sir_h2,1,5.3495629517867656,0.23911497490036418
40,0.015,2,7,bic,ude_sir_h2,tv_sir,0,7.975603883087331,0.09096033251292954
40,0.015,2,7,gic_pred,ude_sir_h2,ude_sir_h2,1,18.2259696410502,0.0011145917532983801
40,0.015,2,7,gic_evid,ude_sir_h2,ude_sir_h2,1,1.7743832894221327,0.6036576994618076
40,0.015,2,7,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,12.899028091728553,0.011762496142286135
40,0.015,2,8,aic,ude_sir_h2,ude_sir_h2,1,6.584016818189639,0.1545111726239613
40,0.015,2,8,aicc,ude_sir_h2,ude_sir_h2,1,3.2349972103465348,0.4487597200859431
40,0.015,2,8,bic,ude_sir_h2,tv_sir,0,10.090169624527562,0.03870725999551848
40,0.015,2,8,gic_pred,ude_sir_h2,ude_sir_h2,1,16.21065697661112,0.0027483626821445052
40,0.015,2,8,gic_evid,ude_sir_h2,tv_sir,0,0.9987070570796845,0.6629232370749196
40,0.015,2,8,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,11.001927163784444,0.026442730991472648
40,0.015,2,9,aic,ude_sir_h2,tv_sir,0,5.68052104382042,0.21351353789780775
40,0.015,2,9,aicc,ude_sir_h2,tv_sir,0,9.029540651663524,0.05977076577309174
40,0.015,2,9,bic,ude_sir_h2,tv_sir,0,22.35470748653762,0.00017032721458777253
40,0.015,2,9,gic_pred,ude_sir_h2,ude_sir_h2,1,3.8334680214755394,0.38300213190724275
40,0.015,2,9,gic_evid,ude_sir_h2,tv_sir,0,12.613520372776179,0.013304436105172023
40,0.015,2,9,gic_eff_logn,ude_sir_h2,tv_sir,0,1.5094307434760026,0.6267148193804455
40,0.015,2,10,aic,ude_sir_h2,tv_sir,0,8.497977798862394,0.07399368623688977
40,0.015,2,10,aicc,ude_sir_h2,tv_sir,0,11.846997406705498,0.018480188999960675
40,0.015,2,10,bic,ude_sir_h2,tv_sir,0,25.172164241579594,4.645439545970075e-05
40,0.015,2,10,gic_pred,ude_sir_h2,ude_sir_h2,1,1.7940994532007153,0.6018914031756973
40,0.015,2,10,gic_evid,ude_sir_h2,tv_sir,0,17.431801675719896,0.0015927510460769195
40,0.015,2,10,gic_eff_logn,ude_sir_h2,tv_sir,0,2.6220859192486614,0.5170088566812646
40,0.015,2,11,aic,ude_sir_h2,tv_sir,0,2.1264564274658255,0.569569425284482
40,0.015,2,11,aicc,ude_sir_h2,tv_sir,0,5.47547603530893,0.22911630950851156
40,0.015,2,11,bic,ude_sir_h2,tv_sir,0,18.800642870183026,0.0008600126662448684
40,0.015,2,11,gic_pred,ude_sir_h2,ude_sir_h2,1,7.565350191448601,0.10669060934726698
40,0.015,2,11,gic_evid,ude_sir_h2,tv_sir,0,8.8752777787343,0.06361117963518004
40,0.015,2,11,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.4342345009128508,0.5373895731381234
40,0.015,2,12,aic,ude_sir_h2,ude_sir_h2,1,0.06304018058693828,0.6930244417560418
40,0.015,2,12,aicc,ude_sir_h2,tv_sir,0,3.2859794272561658,0.4430680450123494
40,0.015,2,12,bic,ude_sir_h2,tv_sir,0,16.611146262130262,0.00229920133558462
40,0.015,2,12,gic_pred,ude_sir_h2,ude_sir_h2,1,9.451046708076149,0.05037528636684708
40,0.015,2,12,gic_evid,ude_sir_h2,tv_sir,0,8.093923890531187,0.0868319945547616
40,0.015,2,12,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,3.9581010628447757,0.36975111433656405
40,0.015,2,13,aic,ude_sir_h2,tv_sir,0,5.88974981656213,0.19845428144782437
40,0.015,2,13,aicc,ude_sir_h2,tv_sir,0,9.238769424405234,0.05490783939278718
40,0.015,2,13,bic,ude_sir_h2,tv_sir,0,22.56393625927933,0.00015472703876522168
40,0.015,2,13,gic_pred,ude_sir_h2,ude_sir_h2,1,3.5589899878511346,0.4128096814120293
40,0.015,2,13,gic_evid,ude_sir_h2,tv_sir,0,14.155500616043128,0.006809558384154369
40,0.015,2,13,gic_eff_logn,ude_sir_h2,tv_sir,0,1.861621515758145,0.5955414174622065
40,0.015,2,14,aic,ude_sir_h2,ude_sir_h2,1,11.9745532764166,0.01750077193079988
40,0.015,2,14,aicc,ude_sir_h2,ude_sir_h2,1,8.625533668573496,0.07031944420404336
40,0.015,2,14,bic,ude_sir_h2,tv_sir,0,4.6996331663006,0.29573026809741265
40,0.015,2,14,gic_pred,ude_sir_h2,ude_sir_h2,1,21.55010978573017,0.0002468370875989157
40,0.015,2,14,gic_evid,ude_sir_h2,ude_sir_h2,1,4.25281861350453,0.3392544291707723
40,0.015,2,14,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,16.28053866651794,0.002664478493254987
40,0.015,2,15,aic,ude_sir_h2,ude_sir_h2,1,5.436456109474648,0.23218092261410805
40,0.015,2,15,aicc,ude_sir_h2,ude_sir_h2,1,2.0874365016315437,0.5735095528344051
40,0.015,2,15,bic,ude_sir_h2,tv_sir,0,11.237730333242553,0.02393796298628839
40,0.015,2,15,gic_pred,ude_sir_h2,ude_sir_h2,1,15.158057322498905,0.00438293961686956
40,0.015,2,15,gic_evid,ude_sir_h2,tv_sir,0,0.717113823920215,0.6773314159393895
